ticket_id,customer_id,department,issue_type,priority,agent,channel,created_at,sla_due_at,closed_at,status,resolution_hours,previous_contacts,customer_message,customer_rating
TKT-00608,CUST-1557,Billing,Account Verification,Low,Ethan,Chat,2025-06-07,2025-06-10 00:00:00,2025-06-10 12:00:00,Closed,84.0,1,Thanks for helping me with this issue.,4
TKT-00609,CUST-1503,Shipping,Login Issue,Medium,Sarah,Chat,2025-01-01,2025-01-03 00:00:00,2025-01-01 11:00:00,Closed,11.0,0,Please help me understand what happened.,3
TKT-00610,CUST-1614,Technical Support,Login Issue,Low,Priya,Phone,2025-02-09,2025-02-12 00:00:00,,Open,,1,Thank you for the update.,5
TKT-00611,CUST-1796,Technical Support,Payment Failure,Low,Priya,Phone,2025-06-28,2025-07-01 00:00:00,,Open,,2,Thanks for helping me with this issue.,4
TKT-00612,CUST-1506,Technical Support,Bug Report,Low,Ethan,Web Form,2025-02-04,2025-02-07 00:00:00,2025-02-05 20:00:00,Closed,44.0,0,I am tired of waiting for a response.,2
TKT-00613,CUST-1085,Account Management,Product Question,Medium,Sarah,Phone,2025-03-12,2025-03-14 00:00:00,2025-03-14 09:00:00,Closed,57.0,1,Can you check the status of my request?,4
TKT-00614,CUST-1933,Product Support,Payment Failure,Medium,Liam,Email,2025-05-01,2025-05-03 00:00:00,2025-05-01 08:00:00,Closed,8.0,1,Thanks for helping me with this issue.,4
TKT-00615,CUST-1750,Shipping,Bug Report,High,Mia,Phone,2025-08-24,2025-08-25 00:00:00,,Open,,0,The support team has been helpful so far.,5
TKT-00616,CUST-1783,Billing,Payment Failure,Medium,Noah,Email,2025-09-02,2025-09-04 00:00:00,2025-09-03 19:00:00,Closed,43.0,0,The issue was handled well.,4
TKT-00617,CUST-1515,Technical Support,Product Question,High,Priya,Web Form,2025-07-30,2025-07-31 00:00:00,2025-08-01 19:00:00,Closed,67.0,0,I would like an update on my ticket.,3
TKT-00618,CUST-1410,Technical Support,Refund Delay,Medium,Sarah,Web Form,2025-10-11,2025-10-13 00:00:00,2025-10-15 06:00:00,Closed,102.0,0,Can you check the status of my request?,3
TKT-00619,CUST-1276,Product Support,Refund Delay,Low,Mia,Email,2025-12-21,2025-12-24 00:00:00,2025-12-25 09:00:00,Closed,105.0,0,Please help me understand what happened.,3
TKT-00620,CUST-1206,Billing,Login Issue,Low,David,Email,2025-05-03,2025-05-06 00:00:00,2025-05-05 06:00:00,Closed,54.0,0,This is very frustrating and I need this fixed immediately.,3
TKT-00621,CUST-1743,Billing,Account Verification,Medium,Ava,Web Form,2025-01-24,2025-01-26 00:00:00,,Open,,4,I am having an issue and need assistance.,4
TKT-00622,CUST-1165,Shipping,Late Delivery,High,Noah,Phone,2025-07-28,2025-07-29 00:00:00,2025-07-29 12:00:00,Closed,36.0,2,I need help with my account.,4
TKT-00623,CUST-1297,Technical Support,Product Question,Low,Noah,Chat,2025-04-21,2025-04-24 00:00:00,2025-04-23 05:00:00,Closed,53.0,4,Can you check the status of my request?,4
TKT-00624,CUST-1888,Shipping,Payment Failure,Low,Sarah,Chat,2025-04-17,2025-04-20 00:00:00,2025-04-20 18:00:00,Closed,90.0,0,I am tired of waiting for a response.,3
TKT-00625,CUST-1262,Billing,Product Question,Low,David,Chat,2025-06-01,2025-06-04 00:00:00,2025-06-02 23:00:00,Closed,47.0,0,I am tired of waiting for a response.,2
TKT-00626,CUST-1085,Account Management,Late Delivery,Critical,Ethan,Email,2025-07-06,2025-07-06 08:00:00,2025-07-06 10:00:00,Closed,10.0,1,I am having an issue and need assistance.,4
TKT-00627,CUST-1397,Account Management,Product Question,Medium,Ava,Email,2025-05-06,2025-05-08 00:00:00,2025-05-06 09:00:00,Closed,9.0,0,I need help with my account.,3
TKT-00628,CUST-1336,Account Management,Login Issue,Medium,Ethan,Web Form,2025-02-25,2025-02-27 00:00:00,2025-02-26 07:00:00,Escalated,31.0,4,This is very frustrating and I need this fixed immediately.,2
TKT-00629,CUST-1615,Billing,Bug Report,Medium,Ethan,Chat,2025-12-26,2025-12-28 00:00:00,2025-12-28 04:00:00,Closed,52.0,1,I am having an issue and need assistance.,3
TKT-00630,CUST-1070,Account Management,Refund Delay,Critical,David,Web Form,2025-08-31,2025-08-31 08:00:00,2025-09-01 11:00:00,Closed,35.0,0,I need help with my account.,3
TKT-00631,CUST-1203,Shipping,Payment Failure,Low,Ethan,Web Form,2025-09-26,2025-09-29 00:00:00,2025-09-27 15:00:00,Closed,39.0,3,I am having an issue and need assistance.,3
TKT-00632,CUST-1331,Shipping,Payment Failure,Medium,Mia,Web Form,2025-07-01,2025-07-03 00:00:00,2025-07-03 09:00:00,Closed,57.0,3,I would like an update on my ticket.,3
TKT-00633,CUST-1654,Shipping,Refund Delay,Low,Ethan,Chat,2025-09-13,2025-09-16 00:00:00,2025-09-15 20:00:00,Closed,68.0,0,Can you check the status of my request?,4
TKT-00634,CUST-1379,Product Support,Login Issue,Low,Liam,Web Form,2025-12-23,2025-12-26 00:00:00,2025-12-26 09:00:00,Closed,81.0,0,I would like an update on my ticket.,3
TKT-00635,CUST-1948,Shipping,Refund Delay,Medium,Priya,Email,2025-12-25,2025-12-27 00:00:00,2025-12-28 13:00:00,Closed,85.0,1,I am having an issue and need assistance.,3
TKT-00636,CUST-1825,Technical Support,Product Question,Medium,Mia,Chat,2025-10-05,2025-10-07 00:00:00,2025-10-08 08:00:00,Closed,80.0,1,I have contacted support multiple times and nobody has helped me.,1
TKT-00637,CUST-1228,Billing,Login Issue,Medium,Sarah,Email,2025-09-12,2025-09-14 00:00:00,2025-09-13 16:00:00,Closed,40.0,0,Please help me understand what happened.,3
TKT-00638,CUST-1900,Account Management,Payment Failure,Low,Ethan,Email,2025-06-29,2025-07-02 00:00:00,2025-07-01 23:00:00,Closed,71.0,0,I am having an issue and need assistance.,4
TKT-00639,CUST-1343,Shipping,Subscription Cancellation,High,Sarah,Chat,2025-01-03,2025-01-04 00:00:00,2025-01-03 04:00:00,Closed,4.0,0,I want to cancel if this is not resolved today.,2
TKT-00640,CUST-1529,Technical Support,Payment Failure,Low,Sarah,Chat,2025-11-12,2025-11-15 00:00:00,2025-11-14 22:00:00,Escalated,70.0,0,This issue is affecting my work and I am unhappy.,2
TKT-00641,CUST-1011,Technical Support,Payment Failure,Low,Mia,Email,2025-11-20,2025-11-23 00:00:00,2025-11-24 10:00:00,Closed,106.0,0,Thanks for helping me with this issue.,5
TKT-00642,CUST-1743,Product Support,Late Delivery,Low,Noah,Web Form,2025-01-13,2025-01-16 00:00:00,2025-01-14 04:00:00,Closed,28.0,1,Can you check the status of my request?,3
TKT-00643,CUST-1095,Account Management,Subscription Cancellation,Medium,Priya,Email,2025-03-15,2025-03-17 00:00:00,2025-03-15 21:00:00,Escalated,21.0,0,I appreciate the quick response.,4
TKT-00644,CUST-1648,Billing,Product Question,High,Liam,Web Form,2025-02-21,2025-02-22 00:00:00,2025-02-23 01:00:00,Escalated,49.0,0,Please help me understand what happened.,4
TKT-00645,CUST-1162,Account Management,Late Delivery,Low,Ava,Chat,2025-12-04,2025-12-07 00:00:00,2025-12-07 12:00:00,Escalated,84.0,1,I would like an update on my ticket.,3
TKT-00646,CUST-1141,Product Support,Subscription Cancellation,High,Liam,Email,2025-10-02,2025-10-03 00:00:00,2025-10-03 12:00:00,Closed,36.0,0,I have contacted support multiple times and nobody has helped me.,2
TKT-00647,CUST-1969,Technical Support,Login Issue,High,Mia,Phone,2025-05-21,2025-05-22 00:00:00,2025-05-22 06:00:00,Closed,30.0,1,This issue is affecting my work and I am unhappy.,3
TKT-00648,CUST-1637,Account Management,Account Verification,Medium,Liam,Phone,2025-07-21,2025-07-23 00:00:00,2025-07-24 06:00:00,Closed,78.0,3,I am having an issue and need assistance.,4
TKT-00649,CUST-1407,Billing,Payment Failure,Medium,David,Phone,2025-11-20,2025-11-22 00:00:00,2025-11-23 13:00:00,Closed,85.0,0,I would like an update on my ticket.,4
TKT-00650,CUST-1734,Billing,Login Issue,Low,David,Web Form,2025-04-06,2025-04-09 00:00:00,2025-04-09 00:00:00,Closed,72.0,2,I appreciate the quick response.,4
TKT-00651,CUST-1914,Shipping,Account Verification,Medium,David,Chat,2025-10-15,2025-10-17 00:00:00,2025-10-18 09:00:00,Closed,81.0,1,I have contacted support multiple times and nobody has helped me.,3
TKT-00652,CUST-1605,Account Management,Payment Failure,Medium,David,Chat,2025-04-11,2025-04-13 00:00:00,2025-04-13 23:00:00,Escalated,71.0,0,The support team has been helpful so far.,5
TKT-00653,CUST-1345,Account Management,Account Verification,Medium,Priya,Email,2025-11-26,2025-11-28 00:00:00,,Open,,0,I want to cancel if this is not resolved today.,1
TKT-00654,CUST-1505,Billing,Login Issue,Medium,Sarah,Phone,2025-05-21,2025-05-23 00:00:00,,Open,,1,I appreciate the quick response.,5
TKT-00655,CUST-1005,Billing,Bug Report,Critical,Noah,Email,2025-04-25,2025-04-25 08:00:00,2025-04-26 19:00:00,Closed,43.0,0,I am tired of waiting for a response.,3
TKT-00656,CUST-1122,Billing,Subscription Cancellation,High,Ava,Email,2025-01-25,2025-01-26 00:00:00,,Open,,0,Can you check the status of my request?,4
TKT-00657,CUST-1094,Technical Support,Bug Report,High,Sarah,Web Form,2025-12-09,2025-12-10 00:00:00,2025-12-12 10:00:00,Closed,82.0,5,Please help me understand what happened.,3
TKT-00658,CUST-1499,Shipping,Subscription Cancellation,High,David,Chat,2025-12-04,2025-12-05 00:00:00,2025-12-04 08:00:00,Closed,8.0,0,Please help me understand what happened.,3
TKT-00659,CUST-1207,Billing,Bug Report,Low,David,Phone,2025-12-29,2026-01-01 00:00:00,2026-01-01 17:00:00,Closed,89.0,0,I want to cancel if this is not resolved today.,3
TKT-00660,CUST-1273,Account Management,Account Verification,Low,Sarah,Chat,2025-12-18,2025-12-21 00:00:00,2025-12-21 15:00:00,Closed,87.0,0,The issue was handled well.,4
TKT-00661,CUST-1451,Billing,Product Question,Medium,Ethan,Phone,2025-05-16,2025-05-18 00:00:00,2025-05-19 23:00:00,Closed,95.0,0,I am having an issue and need assistance.,3
TKT-00662,CUST-1661,Shipping,Bug Report,Low,Sarah,Web Form,2025-04-10,2025-04-13 00:00:00,2025-04-13 04:00:00,Closed,76.0,1,I need help with my account.,3
TKT-00663,CUST-1402,Technical Support,Login Issue,Low,Ava,Email,2025-10-22,2025-10-25 00:00:00,2025-10-24 05:00:00,Closed,53.0,3,Please help me understand what happened.,4
TKT-00664,CUST-1756,Billing,Account Verification,High,Priya,Web Form,2025-04-16,2025-04-17 00:00:00,2025-04-19 07:00:00,Closed,79.0,0,I would like an update on my ticket.,4
TKT-00665,CUST-1174,Shipping,Account Verification,Low,Noah,Chat,2025-04-06,2025-04-09 00:00:00,2025-04-09 11:00:00,Closed,83.0,0,I appreciate the quick response.,4
TKT-00666,CUST-1102,Billing,Bug Report,Critical,Ava,Web Form,2025-05-07,2025-05-07 08:00:00,,Open,,1,The support team has been helpful so far.,4
TKT-00667,CUST-1115,Shipping,Bug Report,Medium,David,Phone,2025-12-06,2025-12-08 00:00:00,,Open,,0,I would like an update on my ticket.,4
TKT-00668,CUST-1198,Shipping,Refund Delay,Low,Sarah,Chat,2025-12-04,2025-12-07 00:00:00,2025-12-05 21:00:00,Closed,45.0,1,Can you check the status of my request?,3
TKT-00669,CUST-1854,Account Management,Login Issue,Critical,Ethan,Chat,2025-05-16,2025-05-16 08:00:00,2025-05-17 04:00:00,Escalated,28.0,0,I would like an update on my ticket.,4
TKT-00670,CUST-1680,Product Support,Login Issue,Medium,Ethan,Phone,2025-05-28,2025-05-30 00:00:00,2025-05-28 09:00:00,Closed,9.0,0,I want to cancel if this is not resolved today.,3
TKT-00671,CUST-1051,Technical Support,Subscription Cancellation,Medium,Noah,Phone,2025-01-08,2025-01-10 00:00:00,2025-01-09 11:00:00,Closed,35.0,1,I appreciate the quick response.,4
TKT-00672,CUST-1955,Shipping,Late Delivery,Medium,Priya,Chat,2025-02-14,2025-02-16 00:00:00,2025-02-15 02:00:00,Closed,26.0,3,I need help with my account.,4
TKT-00673,CUST-1699,Shipping,Account Verification,High,Sarah,Web Form,2025-07-24,2025-07-25 00:00:00,2025-07-25 12:00:00,Closed,36.0,1,I would like an update on my ticket.,3
TKT-00674,CUST-1539,Technical Support,Subscription Cancellation,Low,Liam,Phone,2025-06-06,2025-06-09 00:00:00,2025-06-07 19:00:00,Closed,43.0,2,I have contacted support multiple times and nobody has helped me.,1
TKT-00675,CUST-1773,Account Management,Bug Report,Medium,David,Web Form,2025-07-01,2025-07-03 00:00:00,2025-07-04 17:00:00,Closed,89.0,1,This issue is affecting my work and I am unhappy.,1
TKT-00676,CUST-1826,Technical Support,Subscription Cancellation,High,David,Chat,2025-11-14,2025-11-15 00:00:00,,Open,,0,I need help with my account.,4
TKT-00677,CUST-1758,Product Support,Product Question,High,Noah,Email,2025-05-19,2025-05-20 00:00:00,,Open,,1,I need help with my account.,3
TKT-00678,CUST-1068,Product Support,Refund Delay,High,Mia,Web Form,2025-03-11,2025-03-12 00:00:00,2025-03-13 06:00:00,Escalated,54.0,0,Can you check the status of my request?,3
TKT-00679,CUST-1188,Billing,Late Delivery,Medium,Noah,Email,2025-05-07,2025-05-09 00:00:00,2025-05-08 17:00:00,Closed,41.0,0,The issue was handled well.,5
TKT-00680,CUST-1296,Technical Support,Subscription Cancellation,High,Ethan,Email,2025-08-10,2025-08-11 00:00:00,2025-08-11 02:00:00,Closed,26.0,2,Please help me understand what happened.,4
TKT-00681,CUST-1123,Shipping,Login Issue,Critical,Ethan,Phone,2025-12-08,2025-12-08 08:00:00,2025-12-08 08:00:00,Closed,8.0,2,I appreciate the quick response.,5
TKT-00682,CUST-1512,Product Support,Payment Failure,Low,Priya,Email,2025-11-27,2025-11-30 00:00:00,2025-11-29 20:00:00,Closed,68.0,2,Can you check the status of my request?,4
TKT-00683,CUST-1069,Product Support,Account Verification,Medium,Sarah,Email,2025-03-31,2025-04-02 00:00:00,2025-04-03 03:00:00,Closed,75.0,2,I am having an issue and need assistance.,4
TKT-00684,CUST-1681,Account Management,Payment Failure,Critical,Mia,Phone,2025-03-08,2025-03-08 08:00:00,2025-03-09 03:00:00,Closed,27.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-00685,CUST-1117,Billing,Product Question,Critical,Ethan,Phone,2025-04-29,2025-04-29 08:00:00,,Open,,0,Thank you for the update.,5
TKT-00686,CUST-1502,Billing,Login Issue,Medium,David,Email,2025-03-31,2025-04-02 00:00:00,2025-04-01 13:00:00,Closed,37.0,1,Can you check the status of my request?,4
TKT-00687,CUST-1368,Account Management,Subscription Cancellation,Low,Mia,Web Form,2025-09-28,2025-10-01 00:00:00,2025-09-29 12:00:00,Closed,36.0,1,Can you check the status of my request?,3
TKT-00688,CUST-1437,Account Management,Login Issue,Medium,Ethan,Chat,2025-04-17,2025-04-19 00:00:00,2025-04-19 20:00:00,Closed,68.0,3,I have contacted support multiple times and nobody has helped me.,2
TKT-00689,CUST-1399,Account Management,Login Issue,Medium,Mia,Phone,2025-02-21,2025-02-23 00:00:00,2025-02-23 23:00:00,Closed,71.0,0,I am having an issue and need assistance.,4
TKT-00690,CUST-1596,Shipping,Login Issue,High,Mia,Phone,2025-02-08,2025-02-09 00:00:00,2025-02-10 10:00:00,Escalated,58.0,1,I need help with my account.,3
TKT-00691,CUST-1505,Account Management,Subscription Cancellation,Medium,Ava,Phone,2025-08-04,2025-08-06 00:00:00,2025-08-05 09:00:00,Closed,33.0,1,I have contacted support multiple times and nobody has helped me.,1
TKT-00692,CUST-1441,Billing,Refund Delay,Medium,Noah,Web Form,2025-11-03,2025-11-05 00:00:00,,Open,,0,Can you check the status of my request?,4
TKT-00693,CUST-1784,Account Management,Subscription Cancellation,High,Liam,Email,2025-01-29,2025-01-30 00:00:00,2025-01-30 14:00:00,Closed,38.0,2,I need help with my account.,4
TKT-00694,CUST-1094,Account Management,Late Delivery,Medium,Sarah,Chat,2025-03-01,2025-03-03 00:00:00,2025-03-01 23:00:00,Closed,23.0,0,This is very frustrating and I need this fixed immediately.,1
TKT-00695,CUST-1132,Product Support,Refund Delay,Low,Ava,Email,2025-05-08,2025-05-11 00:00:00,2025-05-09 17:00:00,Closed,41.0,0,Can you check the status of my request?,4
TKT-00696,CUST-1730,Product Support,Payment Failure,Medium,Noah,Email,2025-02-09,2025-02-11 00:00:00,2025-02-12 05:00:00,Closed,77.0,2,This is very frustrating and I need this fixed immediately.,2
TKT-00697,CUST-1286,Shipping,Bug Report,High,Priya,Chat,2025-09-27,2025-09-28 00:00:00,2025-09-30 00:00:00,Closed,72.0,0,I would like an update on my ticket.,4
TKT-00698,CUST-1510,Billing,Account Verification,High,Liam,Phone,2025-10-11,2025-10-12 00:00:00,2025-10-12 23:00:00,Closed,47.0,1,I need help with my account.,3
TKT-00699,CUST-1388,Billing,Subscription Cancellation,Medium,Sarah,Phone,2025-02-13,2025-02-15 00:00:00,2025-02-15 14:00:00,Closed,62.0,0,Can you check the status of my request?,3
TKT-00700,CUST-1849,Technical Support,Payment Failure,Medium,Priya,Email,2025-10-05,2025-10-07 00:00:00,,Open,,1,I am tired of waiting for a response.,3
TKT-00701,CUST-1166,Product Support,Payment Failure,High,Ava,Email,2025-10-11,2025-10-12 00:00:00,2025-10-13 10:00:00,Closed,58.0,1,I would like an update on my ticket.,4
TKT-00702,CUST-1370,Account Management,Product Question,High,Liam,Chat,2025-01-08,2025-01-09 00:00:00,,Open,,0,I need help with my account.,4
TKT-00703,CUST-1037,Shipping,Subscription Cancellation,High,Ava,Email,2025-06-07,2025-06-08 00:00:00,,Open,,0,Thanks for helping me with this issue.,5
TKT-00704,CUST-1889,Shipping,Product Question,Medium,Liam,Web Form,2025-01-30,2025-02-01 00:00:00,2025-01-30 18:00:00,Escalated,18.0,0,I am having an issue and need assistance.,4
TKT-00705,CUST-1566,Account Management,Late Delivery,Low,Mia,Chat,2025-11-13,2025-11-16 00:00:00,2025-11-13 18:00:00,Closed,18.0,1,I am having an issue and need assistance.,3
TKT-00706,CUST-1242,Technical Support,Refund Delay,Critical,Priya,Phone,2025-01-09,2025-01-09 08:00:00,2025-01-10 18:00:00,Closed,42.0,0,I would like an update on my ticket.,3
TKT-00707,CUST-1965,Technical Support,Bug Report,Medium,Sarah,Email,2025-11-25,2025-11-27 00:00:00,,Open,,0,I am having an issue and need assistance.,4
TKT-00708,CUST-1352,Shipping,Refund Delay,Low,Ava,Phone,2025-03-18,2025-03-21 00:00:00,2025-03-23 00:00:00,Closed,120.0,2,I want to cancel if this is not resolved today.,3
TKT-00709,CUST-1621,Technical Support,Payment Failure,High,Ava,Chat,2025-07-15,2025-07-16 00:00:00,2025-07-16 16:00:00,Closed,40.0,2,I need help with my account.,3
TKT-00710,CUST-1750,Account Management,Product Question,Medium,Liam,Phone,2025-05-05,2025-05-07 00:00:00,2025-05-06 15:00:00,Closed,39.0,0,This is very frustrating and I need this fixed immediately.,2
TKT-00711,CUST-1795,Account Management,Bug Report,Low,Noah,Phone,2025-12-01,2025-12-04 00:00:00,2025-12-04 16:00:00,Closed,88.0,2,Thank you for the update.,4
TKT-00712,CUST-1897,Account Management,Late Delivery,Medium,Priya,Phone,2025-06-10,2025-06-12 00:00:00,2025-06-10 18:00:00,Closed,18.0,0,Can you check the status of my request?,3
TKT-00713,CUST-1887,Account Management,Refund Delay,Low,Sarah,Phone,2025-10-11,2025-10-14 00:00:00,2025-10-15 10:00:00,Closed,106.0,1,This is very frustrating and I need this fixed immediately.,3
TKT-00714,CUST-1631,Product Support,Payment Failure,High,David,Chat,2025-07-25,2025-07-26 00:00:00,2025-07-27 01:00:00,Closed,49.0,3,I want to cancel if this is not resolved today.,3
TKT-00715,CUST-1155,Billing,Refund Delay,Low,David,Web Form,2025-07-29,2025-08-01 00:00:00,,Open,,2,I would like an update on my ticket.,3
TKT-00716,CUST-1292,Billing,Bug Report,Medium,Ethan,Web Form,2025-06-14,2025-06-16 00:00:00,2025-06-16 21:00:00,Closed,69.0,1,Thank you for the update.,5
TKT-00717,CUST-1121,Shipping,Payment Failure,Medium,Mia,Chat,2025-01-22,2025-01-24 00:00:00,2025-01-24 15:00:00,Closed,63.0,1,I appreciate the quick response.,4
TKT-00718,CUST-1612,Shipping,Subscription Cancellation,Medium,Liam,Chat,2025-05-28,2025-05-30 00:00:00,2025-05-28 21:00:00,Closed,21.0,0,This is very frustrating and I need this fixed immediately.,1
